1681353300,2,71
1681353600,2,63
1681353900,2,30
1681354200,2,29
1681354500,2,10
1681354800,2,27
1681355100,2,92
1681355400,2,79
1681355700,2,73
1681356000,2,39
1681356300,2,32
1681356600,2,30
1681356900,2,11
1681357200,2,100
1681357500,2,93
1681357800,2,81
1681358100,2,75
1681358400,2,67
1681358700,2,34
1681359000,2,31
1681359300,2,12
1681359600,2,21
1681359900,2,93
1681360200,2,78
1681360500,2,77
1681360800,2,69
1681361100,2,37
1681361400,2,33
1681361700,2,33
1681362000,2,20
1681362300,2,35
1681362600,2,77
1681362900,2,79
1681363200,2,71
1681363500,2,40
1681363800,2,35
1681364100,2,34
1681364400,2,19
1681364700,2,81
1681365000,2,75
1681365300,2,81
1681365600,2,73
1681365900,2,43
1681366200,2,37
1681366500,2,35
1681366800,2,19
1681367100,2,60
1681367400,2,88
1681367700,2,82
1681368000,2,64
1681368300,2,52
1681368600,2,23
1681368900,2,18
1681369200,2,3
1681369500,2,80
1681369800,2,89
1681370100,2,69
1681370400,2,43
1681370700,2,33
1681371000,2,25
1681371300,2,20
1681371600,2,4
1681371900,2,78
1681372200,2,91
1681372500,2,71
1681372800,2,68
1681373100,2,35
1681373400,2,27
1681373700,2,21
1681374000,2,6
1681374300,2,74
1681374600,2,92
1681374900,2,72
1681375200,2,70
1681375500,2,37
1681375800,2,29
1681376100,2,21
1681376400,2,8
1681376700,2,70
1681377000,2,92
1681377300,2,73
1681377600,2,72
1681377900,2,40
1681378200,2,31
1681378500,2,25
1681378800,2,10
1681379100,2,65
1681379400,2,70
1681379700,2,74
1681380000,2,84
1681380300,2,69
1681380600,2,60
1681380900,2,27
1681381200,2,24
1681381500,2,2
1681381800,2,25
1681382100,2,95
1681382400,2,55
1681382700,2,59
1681383000,2,60
1681383300,2,43
1681383600,2,45
1681383900,2,35
1681384200,2,18
1681384500,2,10
1681384800,2,53
1681385100,2,108
1681385400,2,81
1681385700,2,78
1681386000,2,51
1681386300,2,37
1681386600,2,32
1681386900,2,12
1681387200,2,13
1681387500,2,114
1681387800,2,87
1681388100,2,80
1681388400,2,58
1681388700,2,40
1681389000,2,34
1681389300,2,14
1681389600,2,29
1681389900,2,120
1681390200,2,86
1681390500,2,82
1681390800,2,75
1681391100,2,44
1681391400,2,36
1681391700,2,33
1681392000,2,14
1681392300,2,24
1681392600,2,83
1681392900,2,74
1681393200,2,77
1681393500,2,55
1681393800,2,38
1681394100,2,35
1681394400,2,15
1681394700,2,23
1681395000,2,77
1681395300,2,73
1681395600,2,79
1681395900,2,71
1681396200,2,42
1681396500,2,37
1681396800,2,17
1681397100,2,22
1681397400,2,65
1681397700,2,70
1681398000,2,81
1681398300,2,63
1681398600,2,47
1681398900,2,39
1681399200,2,18
1681399500,2,0
1681399800,2,48
1681400100,2,66
1681400400,2,82
1681400700,2,74
1681401000,2,55
1681401300,2,41
1681401600,2,39
1681401900,2,22
1681402200,2,31
1681402500,2,61
1681402800,2,64
1681403100,2,75
1681403400,2,60
1681403700,2,46
1681404000,2,21
1681404300,2,22
1681404600,2,15
1681404900,2,55
1681405200,2,62
1681405500,2,77
1681405800,2,63
1681406100,2,43
1681406400,2,36
1681406700,2,66
1681407000,2,45
1681407300,2,88
1681407600,2,78
1681407900,2,65
1681408200,2,68
1681408500,2,6
1681408800,2,72
1681409100,2,96
1681409400,2,75
1681409700,2,73
1681410000,2,40
1681410300,2,29
1681324200,3,20
1681324500,3,46
1681324800,3,65
1681325100,3,72
1681325400,3,53
1681325700,3,43
1681326000,3,50
1681326300,3,55
1681326600,3,6
1681326900,3,64
1681327200,3,54
1681327500,3,60
1681327800,3,81
1681328100,3,72
1681328400,3,64
1681328700,3,56
1681329000,3,72
1681329300,3,56
1681329600,3,49
1681329900,3,82
1681330200,3,73
1681330500,3,66
1681330800,3,31
1681331100,3,28
1681331400,3,8
1681331700,3,84
1681332000,3,99
1681332300,3,80
1681332600,3,75
1681332900,3,42
1681333200,3,34
1681333500,3,16
1681333800,3,10
1681334100,3,66
1681334400,3,102
1681334700,3,81
1681335000,3,77
1681335300,3,48
1681335600,3,36
1681335900,3,18
1681336200,3,12
1681336500,3,16
1681336800,3,104
1681337100,3,83
1681337400,3,79
1681337700,3,72
1681338000,3,39
1681338300,3,33
1681338600,3,13
1681338900,3,16
1681339200,3,105
1681339500,3,81
1681339800,3,73
1681340100,3,74
1681340400,3,42
1681340700,3,35
1681341000,3,33
1681341300,3,16
1681341600,3,28
1681341900,3,41
1681342200,3,72
1681342500,3,67
1681342800,3,67
1681343100,3,56
1681343400,3,35
1681343700,3,36
1681344000,3,26
1681344300,3,39
1681344600,3,70
1681344900,3,66
1681345200,3,69
1681345500,3,59
1681345800,3,63
1681346100,3,23
1681346400,3,88
1681346700,3,86
1681347000,3,67
1681347300,3,61
1681347600,3,27
1681347900,3,21
1681348200,3,11
1681348500,3,0
1681348800,3,88
1681349100,3,88
1681349400,3,80
1681349700,3,64
1681350000,3,61
1681350300,3,73
1681350600,3,67
1681350900,3,68
1681351200,3,31
1681351500,3,71
1681351800,3,66
1681352100,3,57
1681352400,3,24
1681352700,3,21
1681353000,3,0
1681353300,3,87
1681353600,3,93
1681353900,3,84
1681354200,3,68
1681354500,3,33
1681354800,3,35
1681355100,3,17
1681355400,3,15
1681355700,3,55
1681356000,3,74
1681356300,3,39
1681356600,3,57
1681356900,3,58
1681357200,3,45
1681357500,3,13
1681357800,3,46
1681358100,3,87
1681358400,3,77
1681358700,3,68
1681359000,3,53
1681359300,3,65
1681359600,3,58
1681359900,3,54
1681360200,3,54
1681360500,3,27
1681360800,3,41
1681361100,3,32
1681361400,3,18
1681361700,3,8
1681362000,3,64
1681362300,3,102
1681362600,3,90
1681362900,3,76
1681363200,3,45
1681363500,3,34
1681363800,3,29
1681364100,3,10
1681364400,3,9
1681364700,3,29
1681365000,3,92
1681365300,3,78
1681365600,3,51
1681365900,3,64
1681366200,3,70
1681366500,3,55
1681366800,3,74
1681367100,3,61
1681367400,3,61
1681367700,3,56
1681368000,3,31
1681368300,3,23
1681368600,3,34
1681368900,3,36
1681369200,3,73
1681369500,3,62
1681369800,3,63
1681370100,3,59
1681370400,3,33
1681370700,3,24
1681371000,3,32
1681371300,3,30
1681371600,3,71
1681371900,3,63
1681372200,3,64
1681372500,3,62
1681372800,3,64
1681373100,3,70
1681373400,3,82
1681373700,3,70
1681374000,3,65
1681374300,3,51
1681374600,3,23
1681374900,3,9
1681375200,3,0
1681375500,3,40
1681375800,3,91
1681376100,3,81
1681376400,3,67
1681376700,3,31
1681377000,3,25
1681377300,3,10
1681377600,3,63
1681377900,3,70
1681378200,3,74
1681378500,3,23
1681378800,3,59
1681379100,3,65
1681379400,3,54
1681379700,3,59
1681380000,3,32
1681380300,3,25
1681380600,3,41
1681380900,3,32
1681381200,3,41
1681381500,3,42
1681381800,3,51
1681382100,3,69
1681382400,3,76
1681382700,3,77
1681383000,3,29
1681383300,3,66
1681383600,3,31
1681383900,3,27
1681384200,3,6
1681384500,3,15
1681384800,3,102
1681385100,3,86
1681385400,3,75
1681385700,3,68
1681386000,3,33
1681386300,3,29
1681386600,3,9
1681386900,3,13
1681387200,3,105
1681387500,3,87
1681387800,3,77
1681388100,3,70
1681388400,3,35
1681388700,3,30
1681389000,3,11
1681389300,3,12
1681389600,3,110
1681389900,3,81
1681390200,3,79
1681390500,3,54
1681390800,3,38
1681391100,3,32
1681391400,3,13
1681391700,3,13
1681392000,3,115
1681392300,3,88
1681392600,3,80
1681392900,3,74
1681393200,3,41
1681393500,3,34
1681393800,3,32
1681394100,3,13
1681394400,3,25
1681394700,3,87
1681395000,3,76
1681395300,3,76
1681395600,3,46
1681395900,3,36
1681396200,3,33
1681396500,3,14
1681396800,3,23
1681397100,3,38
1681397400,3,74
1681397700,3,78
1681398000,3,56
1681398300,3,39
1681398600,3,35
1681398900,3,35
1681399200,3,22
1681399500,3,35
1681399800,3,73
1681400100,3,79
1681400400,3,71
1681400700,3,42
1681401000,3,37
1681401300,3,36
1681401600,3,38
1681401900,3,33
1681402200,3,43
1681402500,3,67
1681402800,3,73
1681403100,3,49
1681403400,3,39
1681403700,3,37
1681404000,3,39
1681404300,3,31
1681404600,3,42
1681404900,3,66
1681405200,3,63
1681405500,3,66
1681405800,3,42
1681406100,3,39
1681406400,3,40
1681406700,3,30
1681407000,3,40
1681407300,3,64
1681407600,3,76
1681407900,3,60
1681408200,3,47
1681408500,3,41
1681408800,3,41
1681409100,3,29
1681409400,3,38
1681409700,3,61
1681410000,3,61
1681410300,3,69
1681324200,4,53
1681324500,4,49
1681324800,4,66
1681325100,4,94
1681325400,4,74
1681325700,4,83
1681326000,4,58
1681326300,4,54
1681326600,4,28
1681326900,4,53
1681327200,4,96
1681327500,4,75
1681327800,4,29
1681328100,4,68
1681328400,4,59
1681328700,4,26
1681329000,4,25
1681329300,4,4
1681329600,4,32
1681329900,4,93
1681330200,4,75
1681330500,4,45
1681330800,4,34
1681331100,4,28
1681331400,4,11
1681331700,4,5
1681332000,4,96
1681332300,4,95
1681332600,4,77
1681332900,4,72
1681333200,4,36
1681333500,4,30
1681333800,4,13
1681334100,4,47
1681334400,4,91
1681334700,4,78
1681335000,4,78
1681335300,4,51
1681335600,4,39
1681335900,4,32
1681336200,4,15
1681336500,4,41
1681336800,4,70
1681337100,4,78
1681337400,4,80
1681337700,4,57
1681338000,4,43
1681338300,4,34
1681338600,4,17
1681338900,4,35
1681339200,4,61
1681339500,4,79
1681339800,4,82
1681340100,4,60
1681340400,4,61
1681340700,4,64
1681341000,4,31
1681341300,4,16
1681341600,4,32
1681341900,4,83
1681342200,4,74
1681342500,4,72
1681342800,4,39
1681343100,4,34
1681343400,4,14
1681343700,4,26
1681344000,4,108
1681344300,4,84
1681344600,4,65
1681344900,4,61
1681345200,4,43
1681345500,4,22
1681345800,4,16
1681346100,4,18
1681346400,4,77
1681346700,4,86
1681347000,4,66
1681347300,4,63
1681347600,4,53
1681347900,4,24
1681348200,4,25
1681348500,4,60
1681348800,4,75
1681349100,4,87
1681349400,4,68
1681349700,4,47
1681350000,4,34
1681350300,4,31
1681350600,4,24
1681350900,4,57
1681351200,4,63
1681351500,4,22
1681351800,4,87
1681352100,4,68
1681352400,4,36
1681352700,4,27
1681353000,4,21
1681353300,4,19
1681353600,4,0
1681353900,4,53
1681354200,4,89
1681354500,4,69
1681354800,4,64
1681355100,4,29
1681355400,4,23
1681355700,4,13
1681356000,4,0
1681356300,4,87
1681356600,4,91
1681356900,4,71
1681357200,4,67
1681357500,4,31
1681357800,4,25
1681358100,4,13
1681358400,4,62
1681358700,4,68
1681359000,4,72
1681359300,4,29
1681359600,4,60
1681359900,4,57
1681360200,4,56
1681360500,4,52
1681360800,4,53
1681361100,4,73
1681361400,4,42
1681361700,4,71
1681362000,4,64
1681362300,4,28
1681362600,4,24
1681362900,4,4
1681363200,4,55
1681363500,4,25
1681363800,4,19
1681364100,4,33
1681364400,4,78
1681364700,4,71
1681365000,4,72
1681365300,4,63
1681365600,4,85
1681365900,4,76
1681366200,4,46
1681366500,4,45
1681366800,4,58
1681367100,4,30
1681367400,4,22
1681367700,4,21
1681368000,4,64
1681368300,4,80
1681368600,4,68
1681368900,4,68
1681369200,4,42
1681369500,4,32
1681369800,4,29
1681370100,4,21
1681370400,4,60
1681370700,4,64
1681371000,4,69
1681371300,4,85
1681371600,4,77
1681371900,4,60
1681372200,4,26
1681372500,4,20
1681372800,4,7
1681373100,4,75
1681373400,4,90
1681373700,4,71
1681374000,4,69
1681374300,4,36
1681374600,4,28
1681374900,4,21
1681375200,4,54
1681375500,4,72
1681375800,4,70
1681376100,4,64
1681376400,4,71
1681376700,4,38
1681377000,4,54
1681377300,4,24
1681377600,4,22
1681377900,4,0
1681378200,4,91
1681378500,4,92
1681378800,4,82
1681379100,4,68
1681379400,4,32
1681379700,4,22
1681380000,4,11
1681380300,4,61
1681380600,4,90
1681380900,4,74
1681381200,4,38
1681381500,4,70
1681381800,4,62
1681382100,4,55
1681382400,4,61
1681382700,4,87
1681383000,4,75
1681383300,4,76
1681383600,4,50
1681383900,4,66
1681384200,4,79
1681384500,4,65
1681384800,4,52
1681385100,4,56
1681385400,4,55
1681385700,4,44
1681386000,4,34
1681386300,4,40
1681386600,4,39
1681386900,4,59
1681387200,4,54
1681387500,4,57
1681387800,4,58
1681388100,4,54
1681388400,4,42
1681388700,4,27
1681389000,4,18
1681389300,4,39
1681389600,4,67
1681389900,4,76
1681390200,4,60
1681390500,4,58
1681390800,4,37
1681391100,4,28
1681391400,4,19
1681391700,4,35
1681392000,4,47
1681392300,4,76
1681392600,4,81
1681392900,4,61
1681393200,4,55
1681393500,4,30
1681393800,4,21
1681394100,4,13
1681394400,4,36
1681394700,4,114
1681395000,4,82
1681395300,4,63
1681395600,4,59
1681395900,4,42
1681396200,4,35
1681396500,4,15
1681396800,4,13
1681397100,4,103
1681397400,4,87
1681397700,4,83
1681398000,4,62
1681398300,4,48
1681398600,4,37
1681398900,4,17
1681399200,4,22
1681399500,4,16
1681399800,4,84
1681400100,4,66
1681400400,4,64
1681400700,4,35
1681401000,4,26
1681401300,4,27
1681401600,4,57
1681401900,4,70
1681402200,4,65
1681402500,4,68
1681402800,4,66
1681403100,4,37
1681403400,4,33
1681403700,4,27
1681404000,4,54
1681404300,4,67
1681404600,4,66
1681404900,4,69
1681405200,4,68
1681405500,4,64
1681405800,4,30
1681406100,4,23
1681406400,4,17
1681406700,4,0
1681407000,4,38
1681407300,4,90
1681407600,4,84
1681407900,4,66
1681408200,4,58
1681408500,4,24
1681408800,4,20
1681409100,4,0
1681409400,4,19
1681409700,4,92
1681410000,4,71
1681410300,4,68
1681324200,5,61
1681324500,5,26
1681324800,5,18
1681325100,5,3
1681325400,5,78
1681325700,5,93
1681326000,5,73
1681326300,5,70
1681326600,5,36
1681326900,5,28
1681327200,5,19
1681327500,5,5
1681327800,5,73
1681328100,5,95
1681328400,5,89
1681328700,5,72
1681329000,5,66
1681329300,5,55
1681329600,5,25
1681329900,5,7
1681330200,5,3
1681330500,5,37
1681330800,5,91
1681331100,5,74
1681331400,5,68
1681331700,5,59
1681332000,5,67
1681332300,5,33
1681332600,5,96
1681332900,5,94
1681333200,5,75
1681333500,5,70
1681333800,5,34
1681334100,5,28
1681334400,5,26
1681334700,5,5
1681335000,5,24
1681335300,5,96
1681335600,5,77
1681335900,5,72
1681336200,5,37
1681336500,5,30
1681336800,5,14
1681337100,5,7
1681337400,5,87
1681337700,5,99
1681338000,5,79
1681338300,5,74
1681338600,5,67
1681338900,5,32
1681339200,5,29
1681339500,5,8
1681339800,5,17
1681340100,5,102
1681340400,5,84
1681340700,5,76
1681341000,5,69
1681341300,5,34
1681341600,5,30
1681341900,5,10
1681342200,5,16
1681342500,5,105
1681342800,5,84
1681343100,5,78
1681343400,5,71
1681343700,5,37
1681344000,5,32
1681344300,5,12
1681344600,5,15
1681344900,5,109
1681345200,5,83
1681345500,5,80
1681345800,5,58
1681346100,5,40
1681346400,5,34
1681346700,5,14
1681347000,5,15
1681347300,5,111
1681347600,5,82
1681347900,5,82
1681348200,5,75
1681348500,5,66
1681348800,5,54
1681349100,5,52
1681349400,5,37
1681349700,5,86
1681350000,5,67
1681350300,5,76
1681350600,5,68
1681350900,5,39
1681351200,5,35
1681351500,5,36
1681351800,5,25
1681352100,5,38
1681352400,5,70
1681352700,5,66
1681353000,5,62
1681353300,5,60
1681353600,5,26
1681353900,5,25
1681354200,5,15
1681354500,5,73
1681354800,5,67
1681355100,5,31
1681355400,5,26
1681355700,5,7
1681356000,5,68
1681356300,5,100
1681356600,5,90
1681356900,5,75
1681357200,5,69
1681357500,5,33
1681357800,5,19
1681358100,5,9
1681358400,5,59
